Num_Features,Sample_Size,Train_Preprocessing_Time_sec,Model_Train_Time_sec,Test_Inference_Time_sec,Accuracy,Precision,Recall,F1_Score,TN,FP,FN,TP
74,127946,0.2354121208190918,18.59364914894104,0.17139220237731934,0.9992184447049629,0.99930405196412,0.9991495283748261,0.999226784195469,12647,9,11,12923
75,127946,0.23564624786376953,18.702690839767456,0.1685774326324463,0.9990621336459554,0.9991493968450356,0.9989948971702489,0.9990721410345627,12645,11,13,12921
76,127946,0.23959827423095703,17.97789978981018,0.17057085037231445,0.9992184447049629,0.99930405196412,0.9991495283748261,0.999226784195469,12647,9,11,12923
77,127946,0.2401576042175293,18.232439517974854,0.1715097427368164,0.9990621336459554,0.9991493968450356,0.9989948971702489,0.9990721410345627,12645,11,13,12921
78,127946,0.24285030364990234,18.85904097557068,0.17439770698547363,0.9990621336459554,0.9990722127725375,0.9990722127725375,0.9990722127725375,12644,12,12,12922
79,127946,0.248077392578125,18.180722951889038,0.16933441162109375,0.9992184447049629,0.99930405196412,0.9991495283748261,0.999226784195469,12647,9,11,12923
5,12795,0.009071111679077148,0.7204234600067139,0.02100062370300293,0.9933567799921844,0.9900076863950807,0.9969040247678018,0.9934438873891247,1254,13,4,1288
6,12795,0.00600123405456543,0.6725063323974609,0.020000219345092773,0.9964830011723329,0.9961330239752514,0.9969040247678018,0.9965183752417794,1262,5,4,1288
7,12795,0.007094383239746094,0.6276655197143555,0.02005290985107422,0.9968737788198515,0.9976744186046511,0.9961300309597523,0.9969016266460109,1264,3,5,1287
8,12795,0.006999969482421875,0.6137146949768066,0.020041465759277344,0.9976553341148886,0.9984496124031008,0.9969040247678018,0.9976762199845082,1265,2,4,1288
9,12795,0.007998466491699219,0.8059618473052979,0.03791189193725586,0.9980461117624072,0.9976798143851509,0.9984520123839009,0.9980657640232109,1264,3,2,1290
10,12795,0.02300119400024414,0.8113038539886475,0.02009892463684082,0.9984368894099257,0.9984520123839009,0.9984520123839009,0.9984520123839009,1265,2,2,1290
11,12795,0.008999824523925781,0.8230483531951904,0.024001598358154297,0.9976553341148886,0.9984496124031008,0.9969040247678018,0.9976762199845082,1265,2,4,1288
12,12795,0.00800013542175293,0.7987439632415771,0.022000551223754883,0.9976553341148886,0.9969088098918083,0.9984520123839009,0.9976798143851509,1263,4,2,1290
13,12795,0.009115934371948242,0.7922465801239014,0.02200174331665039,0.9972645564673701,0.9976762199845082,0.9969040247678018,0.997289972899729,1264,3,4,1288
14,12795,0.007997751235961914,0.713709831237793,0.021103382110595703,0.9980461117624072,0.9984508133230054,0.9976780185758514,0.9980642663569492,1265,2,3,1289
15,12795,0.009999513626098633,0.7101955413818359,0.021000385284423828,0.9968737788198515,0.9976744186046511,0.9961300309597523,0.9969016266460109,1264,3,5,1287
16,12795,0.009999752044677734,0.8535869121551514,0.020999670028686523,0.9976553341148886,0.9976780185758514,0.9976780185758514,0.9976780185758514,1264,3,3,1289
17,12795,0.00999903678894043,0.9144299030303955,0.02200937271118164,0.9968737788198515,0.9976744186046511,0.9961300309597523,0.9969016266460109,1264,3,5,1287
18,12795,0.010998249053955078,0.9743006229400635,0.02200484275817871,0.9972645564673701,0.9976762199845082,0.9969040247678018,0.997289972899729,1264,3,4,1288
19,12795,0.011999368667602539,1.1002912521362305,0.02200031280517578,0.9972645564673701,0.9976762199845082,0.9969040247678018,0.997289972899729,1264,3,4,1288
20,12795,0.00999903678894043,1.1280083656311035,0.02200031280517578,0.9964830011723329,0.9976726144297905,0.9953560371517027,0.9965129794653235,1264,3,6,1286
21,12795,0.011001110076904297,1.2812519073486328,0.03624367713928223,0.9964830011723329,0.9976726144297905,0.9953560371517027,0.9965129794653235,1264,3,6,1286
22,12795,0.03233146667480469,1.2683589458465576,0.027998924255371094,0.9960922235248144,0.9976708074534162,0.9945820433436533,0.996124031007752,1264,3,7,1285
23,12795,0.010998964309692383,1.2528760433197021,0.026999473571777344,0.9960922235248144,0.9976708074534162,0.9945820433436533,0.996124031007752,1264,3,7,1285
24,12795,0.01600027084350586,1.3647103309631348,0.02400064468383789,0.9957014458772958,0.9961270333075135,0.9953560371517027,0.9957413859852883,1262,5,6,1286
