Num_Features,Sample_Size,Train_Preprocessing_Time_sec,Model_Train_Time_sec,Test_Inference_Time_sec,Accuracy,Precision,Recall,F1_Score,TN,FP,FN,TP
36,1279463,1.2826204299926758,36.36278700828552,0.0170137882232666,0.9226200013286804,0.8752428512792447,0.987923432710201,0.9281757935629897,108149,18237,1564,127943
37,1279463,1.336623191833496,37.40563368797302,0.017079830169677734,0.9228661979811874,0.8754506337946273,0.9881782451913796,0.928405092676557,108179,18207,1531,127976
38,1279463,1.3488199710845947,38.39579367637634,0.019606351852416992,0.9225027648274865,0.875114576920446,0.9878462168068135,0.9280695836371089,108129,18257,1574,127933
39,1279463,1.383390188217163,39.443445920944214,0.019237995147705078,0.944152438714619,0.9108049517941696,0.9862324044260156,0.9470191555540727,113878,12508,1783,127724
40,1279463,1.403639554977417,39.993568897247314,0.018067598342895508,0.9442774909825591,0.9110245656081486,0.9862169612453381,0.9471307326948532,113912,12474,1785,127722
41,1279463,1.4180586338043213,43.083922386169434,0.019999980926513672,0.9455905397959303,0.9126938787169013,0.9868964611951477,0.9483459039930549,114160,12226,1697,127810
42,1279463,1.4400339126586914,46.28759956359863,0.019002914428710938,0.9527575979022482,0.9269931778841258,0.9841630182152316,0.9547230160186666,116348,10038,2051,127456
43,1279463,1.480785608291626,49.35891938209534,0.019068002700805664,0.9540159363483957,0.9285443904143493,0.9849351772491062,0.955908857572158,116570,9816,1951,127556
44,1279463,1.5252726078033447,47.55698537826538,0.021053552627563477,0.9547076317054394,0.9287360835387625,0.9861783532936443,0.9565956618131704,116586,9800,1790,127717
45,1279463,1.560591697692871,47.7408013343811,0.01999974250793457,0.9560206805188106,0.9306655206823462,0.9866030407622755,0.9578182744998088,116867,9519,1735,127772
46,1279463,1.5598535537719727,48.09111475944519,0.022127151489257812,0.9555517345140352,0.9299028348920995,0.9865412680395654,0.9573851076425055,116755,9631,1743,127764
47,1279463,1.5959761142730713,51.30155158042908,0.021105051040649414,0.9579081881880317,0.9336912849733363,0.986919625966164,0.9595678630014604,117309,9077,1694,127813
48,1279463,1.6374421119689941,48.553155183792114,0.022031068801879883,0.9590922768500897,0.9347567255648159,0.9881396372396859,0.9607071806613866,117454,8932,1536,127971
49,1279463,1.6486189365386963,50.756165504455566,0.02229142189025879,0.982316827736593,0.9739768210915931,0.9915525801694117,0.9826861194332526,122955,3431,1094,128413
50,1279463,1.67726731300354,51.9820454120636,0.023192644119262695,0.9827193397240253,0.9746230259613122,0.9916761256148316,0.9830756276791182,123042,3344,1078,128429
51,1279463,1.7047245502471924,53.44004726409912,0.023218870162963867,0.9832664433962632,0.9756234664965096,0.9917147335665254,0.9836032931265557,123177,3209,1073,128434
52,1279463,1.753809928894043,53.201712131500244,0.02300405502319336,0.983285982813129,0.9760366141073791,0.9913132108689106,0.9836156006144628,123234,3152,1125,128382
53,1279463,1.883887767791748,54.399861097335815,0.024075984954833984,0.9833524168304721,0.9761410551766612,0.9913363756399268,0.983680036777382,123248,3138,1122,128385
54,1279463,1.9060559272766113,52.53559422492981,0.02507638931274414,0.9837353894010387,0.9767238428479063,0.9914908074467017,0.9840519289425684,123326,3060,1102,128405
55,1279463,1.8519303798675537,56.38236999511719,0.02409958839416504,0.9838330864853669,0.976953160665916,0.9914444779046693,0.984145476842892,123357,3029,1108,128399
56,1279463,1.8405945301055908,52.0149028301239,0.025295734405517578,0.9837900997682625,0.9768859131890288,0.9914290347239918,0.9841037471928628,123348,3038,1110,128397
57,1279463,1.8933196067810059,59.30885028839111,0.025094032287597656,0.9836455080834567,0.9767125163567755,0.9913209324592493,0.9839625063709277,123325,3061,1124,128383
58,1279463,1.913273572921753,58.075767278671265,0.02472829818725586,0.9837314815176655,0.9768397346156187,0.991359540410943,0.9840460797351104,123342,3044,1119,128388
59,1279463,1.9366092681884766,55.463918924331665,0.025117158889770508,0.9836455080834567,0.9767125163567755,0.9913209324592493,0.9839625063709277,123325,3061,1124,128383
60,1279463,1.9584429264068604,53.20589852333069,0.02599811553955078,0.9837314815176655,0.9768397346156187,0.991359540410943,0.9840460797351104,123342,3044,1119,128388
61,1279463,1.9884581565856934,55.268150091171265,0.02700042724609375,0.9836455080834567,0.9767125163567755,0.9913209324592493,0.9839625063709277,123325,3061,1124,128383
62,1279463,2.0098514556884766,52.91283869743347,0.025998830795288086,0.9837314815176655,0.9768397346156187,0.991359540410943,0.9840460797351104,123342,3044,1119,128388
63,1279463,2.279611349105835,55.92654490470886,0.028119564056396484,0.9837002184506806,0.9767222492697176,0.991421313133653,0.9840168912834387,123326,3060,1111,128396
64,1279463,2.215512990951538,58.06227374076843,0.029001712799072266,0.9837314815176655,0.9768397346156187,0.991359540410943,0.9840460797351104,123342,3044,1119,128388
65,1279463,2.2566802501678467,63.93061065673828,0.029149293899536133,0.9836572317335761,0.9767203012666895,0.9913363756399268,0.9839740641957142,123326,3060,1122,128385
66,1279463,2.336852788925171,67.27047991752625,0.031082868576049805,0.9837705603513969,0.9768124762267022,0.9914676426756854,0.9840855006763567,123338,3048,1105,128402
67,1279463,2.3923990726470947,66.57318687438965,0.028151273727416992,0.9837197578675462,0.9767666547482293,0.9914135915433142,0.9840356228636246,123332,3054,1112,128395
68,1279463,2.227435350418091,63.58471727371216,0.030063867568969727,0.9818986842156683,0.9729934472179084,0.9917610631085578,0.9822876196885802,122821,3565,1067,128440
69,1279463,2.2152345180511475,63.67070698738098,0.030091285705566406,0.9814180145607735,0.9726170631913926,0.9911896654234906,0.981815539587054,122772,3614,1141,128366
70,1279463,2.2429943084716797,65.23364043235779,0.029001712799072266,0.981312501709699,0.9723895011930462,0.9912205517848456,0.9817147314566269,122741,3645,1137,128370
71,1279463,2.2643041610717773,65.19215822219849,0.02917790412902832,0.9834227587311885,0.9733661847286359,0.9944558981367803,0.9837980291803529,122862,3524,718,128789
72,1279463,2.3038218021392822,65.63599920272827,0.029998302459716797,0.9834657454482928,0.9734399564639014,0.994463619727119,0.9838394872637132,122872,3514,717,128790
73,1279463,2.345282554626465,68.79160404205322,0.031189680099487305,0.9834383902646809,0.9733884559862748,0.994463619727119,0.9838131832035995,122865,3521,717,128790
74,1279463,2.598191261291504,70.16377973556519,0.03212571144104004,0.9834305744979347,0.9733665873105846,0.9944713413174577,0.983805791721093,122862,3524,716,128791
75,1279463,2.5232603549957275,70.39873743057251,0.03300762176513672,0.9834266666145616,0.9733592309320113,0.9944713413174577,0.9838020341986763,122861,3525,716,128791
76,1279463,2.615680456161499,70.8906021118164,0.03407573699951172,0.9879793507442564,0.9866661534316179,0.9896221825847251,0.9881419572709539,124654,1732,1344,128163
77,1279463,2.6899921894073486,69.73998069763184,0.03208565711975098,0.9879598113273907,0.9867106053373166,0.9895372450909989,0.9881219037338319,124660,1726,1355,128152
78,1279463,2.7357592582702637,72.633216381073,0.03308391571044922,0.987994982277749,0.9867939783621453,0.9895218019103215,0.9881560075875577,124671,1715,1357,128150
79,1279463,2.7973406314849854,76.55905795097351,0.033084869384765625,0.987994982277749,0.9868389640593594,0.9894754723682889,0.988155459592844,124677,1709,1363,128144
5,127946,0.08484816551208496,0.06860804557800293,0.0009953975677490234,0.7238374364986323,0.6550393742402622,0.9582495747641874,0.7781509967038142,6129,6527,540,12394
6,127946,0.05159473419189453,0.11900067329406738,0.0009987354278564453,0.7871043376318875,0.7149420006891007,0.9625792484923458,0.8204824041122973,7692,4964,484,12450
7,127946,0.057646751403808594,0.25813865661621094,0.0011286735534667969,0.7764751856193826,0.7037622867472602,0.963197773310654,0.8132915524219873,7412,5244,476,12458
8,127946,0.05459189414978027,0.35176825523376465,0.0,0.7775302852676826,0.7048373408769448,0.963197773310654,0.8140089516155379,7439,5217,476,12458
9,127946,0.05146527290344238,0.17988157272338867,0.0010001659393310547,0.821453692848769,0.7704843820733364,0.9211380856656873,0.8391027221185337,9107,3549,1020,11914
10,127946,0.05965232849121094,0.4732816219329834,0.00099945068359375,0.8257522469714732,0.7717914181258418,0.9303386423380238,0.843680981595092,9098,3558,901,12033
11,127946,0.054418325424194336,0.46002936363220215,0.0010006427764892578,0.8516998827667057,0.8019160885365048,0.9383794649760322,0.8647974633937797,9658,2998,797,12137
12,127946,0.05954480171203613,0.6288144588470459,0.00099945068359375,0.9206721375537319,0.8721501706484641,0.987861450440699,0.9264066125290022,10783,1873,157,12777
13,127946,0.06152510643005371,0.9869797229766846,0.0010890960693359375,0.9207893708479875,0.872532276794863,0.9875521880315448,0.9264860551989265,10790,1866,161,12773
14,127946,0.06562948226928711,1.0216302871704102,0.0009987354278564453,0.9216490816725283,0.87328369424141,0.9884026596567187,0.9272839371849273,10801,1855,150,12784
15,127946,0.07063436508178711,0.9235379695892334,0.0020012855529785156,0.9216490816725283,0.87328369424141,0.9884026596567187,0.9272839371849273,10801,1855,150,12784
16,127946,0.09660744667053223,1.0469460487365723,0.00099945068359375,0.9217272372020321,0.8733520049183687,0.9884799752590072,0.9273564719109273,10802,1854,149,12785
17,127946,0.07957792282104492,1.1393086910247803,0.001088857650756836,0.9218835482610395,0.8737950365761947,0.9881707128498531,0.927469975690287,10810,1846,153,12781
18,127946,0.07537555694580078,1.2299566268920898,0.0010001659393310547,0.9218835482610395,0.8737950365761947,0.9881707128498531,0.927469975690287,10810,1846,153,12781
19,127946,0.08222794532775879,1.3106179237365723,0.0009999275207519531,0.9164126611957796,0.8653130287648054,0.9884799752590072,0.9228048648453571,10666,1990,149,12785
20,127946,0.08037114143371582,1.3903803825378418,0.001116037368774414,0.9161781946072685,0.8649617752520127,0.9884799752590072,0.9226050874977448,10660,1996,149,12785
21,127946,0.08151626586914062,1.3786799907684326,0.0010001659393310547,0.9159437280187573,0.8647588119883635,0.9882480284521417,0.9223885982320044,10657,1999,152,12782
22,127946,0.08541297912597656,1.8216652870178223,0.0009996891021728516,0.9159046502540055,0.864650974025974,0.9883253440544302,0.9223609207013492,10655,2001,151,12783
23,127946,0.08426189422607422,2.1641452312469482,0.0010001659393310547,0.9165298944900352,0.8651920995670995,0.9889438688727386,0.9229381629266182,10663,1993,143,12791
24,127946,0.08632278442382812,2.194101333618164,0.0019996166229248047,0.9165298944900352,0.8653898213318896,0.9886346064635844,0.9229159148321906,10667,1989,147,12787
25,127946,0.09041094779968262,2.2938766479492188,0.0010008811950683594,0.9163735834310277,0.865650406504065,0.987861450440699,0.9227269444645049,10673,1983,157,12777
26,127946,0.09347963333129883,2.3993849754333496,0.001999378204345703,0.9163345056662758,0.8655917620757402,0.987861450440699,0.9226936270084853,10672,1984,157,12777
27,127946,0.09749817848205566,2.372141122817993,0.0020012855529785156,0.9163345056662758,0.8656413036113558,0.9877841348384104,0.9226880439100134,10673,1983,158,12776
28,127946,0.09923648834228516,3.002577304840088,0.0010013580322265625,0.9169988276670574,0.8660436137071651,0.9887119220658729,0.9233212996389892,10678,1978,146,12788
29,127946,0.10147333145141602,2.8218190670013428,0.001001596450805664,0.9167252833137944,0.8658313579410769,0.9884026596567187,0.9230658146503484,10675,1981,150,12784
30,127946,0.10445785522460938,3.0002660751342773,0.0019998550415039062,0.9198515044939429,0.8702960190541,0.9887892376681614,0.925766404864454,10750,1906,145,12789
31,127946,0.1106102466583252,2.752923011779785,0.0010025501251220703,0.9213364595545135,0.872603207096554,0.9887119220658729,0.927036137591069,10789,1867,146,12788
32,127946,0.11047911643981934,2.9802651405334473,0.0009949207305908203,0.9207112153184838,0.8715502555366269,0.9888665532704499,0.9265094715491325,10771,1885,144,12790
33,127946,0.11550521850585938,2.8936619758605957,0.001001119613647461,0.9198124267291911,0.8696833808941432,0.9896397092933354,0.9257919861131202,10738,1918,134,12800
34,127946,0.11435532569885254,3.3357627391815186,0.0019996166229248047,0.9197733489644392,0.8696242951287452,0.9896397092933354,0.9257585072144072,10737,1919,134,12800
35,127946,0.11762046813964844,3.2584125995635986,0.0020017623901367188,0.9198124267291911,0.8696833808941432,0.9896397092933354,0.9257919861131202,10738,1918,134,12800
36,127946,0.12131738662719727,3.5434179306030273,0.0010006427764892578,0.9197733489644392,0.8696242951287452,0.9896397092933354,0.9257585072144072,10737,1919,134,12800
37,127946,0.1272437572479248,3.652290105819702,0.001998424530029297,0.9199687377881985,0.8697690217391304,0.989871656100201,0.9259419975410428,10739,1917,131,12803
38,127946,0.13080048561096191,3.8624908924102783,0.001999378204345703,0.9195779601406799,0.8695799918445019,0.9892531312818927,0.9255642361111112,10737,1919,139,12795
39,127946,0.13155317306518555,3.813246726989746,0.002002239227294922,0.9437670965220789,0.908696579677167,0.988016081645276,0.946697781234952,11372,1284,155,12779
40,127946,0.1307692527770996,3.9413180351257324,0.0021028518676757812,0.9444704962876124,0.9100947495903683,0.9877068192361218,0.9473137814689851,11394,1262,159,12775
41,127946,0.13176298141479492,4.090569972991943,0.0019998550415039062,0.9428683079327862,0.9073863636363636,0.9877841348384104,0.9458799141186051,11352,1304,158,12776
42,127946,0.13856148719787598,4.231525421142578,0.0019998550415039062,0.9404454865181712,0.9042085872183647,0.9867017164063708,0.9436557231588287,11304,1352,172,12762
43,127946,0.1426851749420166,4.582709550857544,0.002001047134399414,0.9412661195779601,0.9048664730466813,0.9876295036338333,0.9444382832427638,11313,1343,160,12774
44,127946,0.1417996883392334,4.526946306228638,0.003000974655151367,0.9473622508792497,0.9137918720091422,0.9891758156796041,0.9499907183961389,11449,1207,140,12794
45,127946,0.1455683708190918,4.75344705581665,0.0021033287048339844,0.9502930832356389,0.9187733409939672,0.9890985000773156,0.952639809367786,11525,1131,141,12793
46,127946,0.1568152904510498,4.4847190380096436,0.002000093460083008,0.9504493942946464,0.919037356321839,0.9890985000773156,0.9527817084978029,11529,1127,141,12793
47,127946,0.15596508979797363,4.9341325759887695,0.0019989013671875,0.9539273153575616,0.9247055423079702,0.9894077624864698,0.955963097150114,11614,1042,137,12797
48,127946,0.1538090705871582,4.822519779205322,0.002000093460083008,0.9537710042985541,0.9237037571212231,0.9903355497139322,0.9558598559755234,11598,1058,125,12809
49,127946,0.1556558609008789,4.787532567977905,0.0021064281463623047,0.9807737397420867,0.9695094339622642,0.9931962269986083,0.9812098991750688,12252,404,88,12846
50,127946,0.16560745239257812,4.676010847091675,0.002000093460083008,0.9811645173896053,0.9702416918429003,0.9931962269986083,0.9815847787881105,12262,394,88,12846
51,127946,0.15968060493469238,5.078153848648071,0.0020024776458740234,0.981789761625635,0.9713443217904129,0.9932735426008968,0.9821865443425076,12277,379,87,12847
52,127946,0.1656043529510498,4.638569116592407,0.0019981861114501953,0.9816334505666275,0.9724075197089145,0.9918045461574145,0.9820102579805557,12292,364,106,12828
53,127946,0.16982340812683105,5.165750741958618,0.0029997825622558594,0.9815552950371239,0.9724033358605004,0.9916499149528375,0.9819323227683356,12292,364,108,12826
54,127946,0.1676628589630127,5.296066522598267,0.0030002593994140625,0.9780773739742087,0.9665887321819142,0.9908767589299521,0.978582063910205,12213,443,118,12816
55,127946,0.17149090766906738,5.616998195648193,0.0029997825622558594,0.9780773739742087,0.9665887321819142,0.9908767589299521,0.978582063910205,12213,443,118,12816
56,127946,0.1706252098083496,5.255986213684082,0.0019998550415039062,0.9781164517389606,0.9665208867440809,0.9910313901345291,0.9786226904870973,12212,444,116,12818
57,127946,0.18207550048828125,5.898271322250366,0.0019991397857666016,0.9781164517389606,0.9665208867440809,0.9910313901345291,0.9786226904870973,12212,444,116,12818
58,127946,0.17781496047973633,5.726089000701904,0.001999378204345703,0.9781164517389606,0.9665208867440809,0.9910313901345291,0.9786226904870973,12212,444,116,12818
59,127946,0.17990827560424805,5.67162013053894,0.0019953250885009766,0.9781164517389606,0.9665208867440809,0.9910313901345291,0.9786226904870973,12212,444,116,12818
60,127946,0.18273234367370605,5.389660120010376,0.002000093460083008,0.9781164517389606,0.9665208867440809,0.9910313901345291,0.9786226904870973,12212,444,116,12818
61,127946,0.19501233100891113,5.735605239868164,0.0030961036682128906,0.9781164517389606,0.9665208867440809,0.9910313901345291,0.9786226904870973,12212,444,116,12818
62,127946,0.18772673606872559,5.454026937484741,0.003100156784057617,0.9781164517389606,0.9665208867440809,0.9910313901345291,0.9786226904870973,12212,444,116,12818
63,127946,0.1909799575805664,5.737927675247192,0.0030002593994140625,0.9781164517389606,0.9665208867440809,0.9910313901345291,0.9786226904870973,12212,444,116,12818
64,127946,0.20302653312683105,6.114760160446167,0.003000020980834961,0.9781164517389606,0.9665208867440809,0.9910313901345291,0.9786226904870973,12212,444,116,12818
