Num_Features,Sample_Size,Train_Preprocessing_Time_sec,Model_Train_Time_sec,Test_Inference_Time_sec,Accuracy,Precision,Recall,F1_Score,TN,FP,FN,TP
36,127946,0.12697124481201172,4.631106615066528,0.22563982009887695,0.9977334896443923,0.9973733003708282,0.998144425545075,0.9977587139655305,12622,34,24,12910
37,127946,0.13140225410461426,4.5160627365112305,0.21660661697387695,0.9982415005861665,0.9979908816938413,0.9985310035565177,0.9982608695652174,12630,26,19,12915
38,127946,0.13081765174865723,4.754112482070923,0.21773934364318848,0.9982415005861665,0.99791393030982,0.9986083191588062,0.9982610039803687,12629,27,18,12916
39,127946,0.13529276847839355,4.580809593200684,0.21659231185913086,0.9982415005861665,0.99791393030982,0.9986083191588062,0.9982610039803687,12629,27,18,12916
40,127946,0.13657283782958984,4.723745346069336,0.2144947052001953,0.9982024228214146,0.997913769123783,0.9985310035565177,0.9982222909259545,12629,27,19,12915
41,127946,0.1385660171508789,4.783636093139648,0.21641087532043457,0.9982415005861665,0.9977600988646018,0.9987629503633834,0.9982612727483482,12627,29,16,12918
42,127946,0.1468660831451416,4.693601369857788,0.2156534194946289,0.9981633450566627,0.9979136079128351,0.9984536879542292,0.9981835748792269,12629,27,20,12914
43,127946,0.14449095726013184,4.737075328826904,0.21546483039855957,0.9982805783509183,0.9979140914709518,0.9986856347610948,0.9982997140428163,12629,27,17,12917
44,127946,0.14968204498291016,4.875064134597778,0.21757197380065918,0.9981633450566627,0.9979905711415101,0.9983763723519407,0.9981834344683647,12630,26,21,12913
45,127946,0.14945459365844727,4.871395111083984,0.21751976013183594,0.9982415005861665,0.9980678568668367,0.9984536879542292,0.9982607351292854,12631,25,20,12914
46,127946,0.15643882751464844,4.881591796875,0.21767044067382812,0.9982415005861665,0.9979908816938413,0.9985310035565177,0.9982608695652174,12630,26,19,12915
47,127946,0.15930414199829102,4.829055070877075,0.21965241432189941,0.9984759671746776,0.9980687524140595,0.9989175815679604,0.9984929865914447,12631,25,14,12920
48,127946,0.1629023551940918,4.992497205734253,0.21567201614379883,0.9985150449394294,0.9981458590852905,0.9989175815679604,0.9985315712187959,12632,24,14,12920
49,127946,0.16229605674743652,4.972938060760498,0.20213699340820312,0.9985932004689332,0.9983001081749343,0.9989175815679604,0.9986087494203122,12634,22,14,12920
50,127946,0.16842222213745117,4.635116815567017,0.19972014427185059,0.9985541227041813,0.9982229776713282,0.9989175815679604,0.9985701588283031,12633,23,14,12920
51,127946,0.1707448959350586,4.689100503921509,0.1996455192565918,0.9988276670574443,0.9986089644513138,0.9990722127725375,0.9988405348998995,12638,18,12,12922
52,127946,0.17162156105041504,4.690538644790649,0.2014932632446289,0.9987885892926924,0.998531798160884,0.9990722127725375,0.9988019323671498,12637,19,12,12922
53,127946,0.17177295684814453,4.659605979919434,0.20769214630126953,0.9987495115279406,0.9986087494203123,0.9989175815679604,0.9987631416202845,12638,18,14,12920
54,127946,0.17582440376281738,4.634634971618652,0.2034893035888672,0.9987495115279406,0.998531684698609,0.9989948971702489,0.9987632372265595,12637,19,13,12921
55,127946,0.17757534980773926,4.871357679367065,0.2035965919494629,0.9988276670574443,0.998531911605625,0.9991495283748261,0.9988406245169269,12637,19,11,12923
56,127946,0.18564534187316895,4.757136821746826,0.1963343620300293,0.9987495115279406,0.998531684698609,0.9989948971702489,0.9987632372265595,12637,19,13,12921
57,127946,0.1839616298675537,4.8851306438446045,0.20072340965270996,0.9987104337631888,0.9984545243798779,0.9989948971702489,0.9987246376811594,12636,20,13,12921
58,127946,0.19073081016540527,4.861961364746094,0.20365381240844727,0.9987104337631888,0.9984545243798779,0.9989948971702489,0.9987246376811594,12636,20,13,12921
59,127946,0.19463348388671875,4.85824728012085,0.20147228240966797,0.9987104337631888,0.9985315712187959,0.9989175815679604,0.9987245390948093,12637,19,14,12920
60,127946,0.20054078102111816,5.150783061981201,0.2004382610321045,0.9987104337631888,0.9985315712187959,0.9989175815679604,0.9987245390948093,12637,19,14,12920
61,127946,0.19671940803527832,4.802898406982422,0.20099329948425293,0.9987495115279406,0.998531684698609,0.9989948971702489,0.9987632372265595,12637,19,13,12921
62,127946,0.1997365951538086,4.925506353378296,0.20157551765441895,0.9987495115279406,0.9984546437953948,0.9990722127725375,0.9987633328180554,12636,20,12,12922
63,127946,0.20169758796691895,4.830769300460815,0.20577669143676758,0.9988276670574443,0.998531911605625,0.9991495283748261,0.9988406245169269,12637,19,11,12923
64,127946,0.20806336402893066,5.15500020980835,0.19850444793701172,0.9987885892926924,0.9984547631924593,0.9991495283748261,0.998802024964254,12636,20,11,12923
65,127946,0.20672845840454102,5.141581296920776,0.19909143447875977,0.9987885892926924,0.998531798160884,0.9990722127725375,0.9988019323671498,12637,19,12,12922
66,127946,0.2141857147216797,5.203813791275024,0.1995410919189453,0.9987885892926924,0.9984547631924593,0.9991495283748261,0.998802024964254,12636,20,11,12923
