Num_Features,Sample_Size,Train_Preprocessing_Time_sec,Model_Train_Time_sec,Test_Inference_Time_sec,Accuracy,Precision,Recall,F1_Score,TN,FP,FN,TP
24,12795,0.01015615463256836,0.05739927291870117,0.0,0.8960531457600626,0.8326848249027238,0.9938080495356038,0.9061397318278053,1009,258,8,1284
25,12795,0.010011434555053711,0.07232475280761719,0.0,0.8898007033997656,0.8245501285347043,0.9930340557275542,0.9009831460674158,994,273,9,1283
26,12795,0.009000062942504883,0.06836771965026855,0.0,0.915201250488472,0.8649015614392397,0.9860681114551083,0.9215189873417722,1068,199,18,1274
27,12795,0.009978771209716797,0.07805371284484863,0.0,0.915201250488472,0.8649015614392397,0.9860681114551083,0.9215189873417722,1068,199,18,1274
28,12795,0.009068727493286133,0.09100151062011719,0.0,0.915201250488472,0.8668941979522184,0.9829721362229102,0.921291258614436,1072,195,22,1270
29,12795,0.009000301361083984,0.08445072174072266,0.0,0.9128565846033607,0.865845311430527,0.9791021671826625,0.9189974573192882,1071,196,27,1265
30,12795,0.010085105895996094,0.08328819274902344,0.0009982585906982422,0.9280969128565846,0.8879551820728291,0.9814241486068112,0.9323529411764706,1107,160,24,1268
31,12795,0.009213447570800781,0.07134151458740234,0.0,0.9656115670183666,0.9426470588235294,0.9922600619195047,0.9668174962292609,1189,78,10,1282
32,12795,0.00907444953918457,0.07847404479980469,0.0,0.9671746776084408,0.9447717231222386,0.9930340557275542,0.9683018867924529,1192,75,9,1283
33,12795,0.010053873062133789,0.07829761505126953,0.0010023117065429688,0.9660023446658851,0.942039618488628,0.9938080495356038,0.9672316384180791,1188,79,8,1284
34,12795,0.01120615005493164,0.08345389366149902,0.0,0.9663931223134037,0.9427312775330396,0.9938080495356038,0.9675960813865863,1189,78,8,1284
35,12795,0.011055469512939453,0.08540821075439453,0.0,0.9663931223134037,0.9427312775330396,0.9938080495356038,0.9675960813865863,1189,78,8,1284
36,12795,0.011197090148925781,0.08037996292114258,0.0,0.9703008987885893,0.9578313253012049,0.9845201238390093,0.9709923664122136,1211,56,20,1272
37,12795,0.011071443557739258,0.0874629020690918,0.0,0.9703008987885893,0.9578313253012049,0.9845201238390093,0.9709923664122136,1211,56,20,1272
38,12795,0.011054515838623047,0.08243894577026367,0.0,0.9687377881985151,0.954954954954955,0.9845201238390093,0.9695121951219512,1207,60,20,1272
39,12795,0.01306009292602539,0.08139276504516602,0.0,0.9691285658460336,0.9556724267468069,0.9845201238390093,0.969881814715974,1208,59,20,1272
40,12795,0.012058496475219727,0.08041882514953613,0.0009999275207519531,0.9691285658460336,0.9556724267468069,0.9845201238390093,0.969881814715974,1208,59,20,1272
41,12795,0.014067888259887695,0.07833576202392578,0.000997304916381836,0.9691285658460336,0.9556724267468069,0.9845201238390093,0.969881814715974,1208,59,20,1272
42,12795,0.011095762252807617,0.0864861011505127,0.0009989738464355469,0.9691285658460336,0.9556724267468069,0.9845201238390093,0.969881814715974,1208,59,20,1272
43,12795,0.014069080352783203,0.08513641357421875,0.0,0.9691285658460336,0.9556724267468069,0.9845201238390093,0.969881814715974,1208,59,20,1272
44,12795,0.01310420036315918,0.08940958976745605,0.001001596450805664,0.9691285658460336,0.9556724267468069,0.9845201238390093,0.969881814715974,1208,59,20,1272
45,12795,0.013082504272460938,0.0832829475402832,0.0,0.9691285658460336,0.9556724267468069,0.9845201238390093,0.969881814715974,1208,59,20,1272
46,12795,0.015047550201416016,0.09155392646789551,0.0,0.9691285658460336,0.9556724267468069,0.9845201238390093,0.969881814715974,1208,59,20,1272
47,12795,0.014081001281738281,0.09752535820007324,0.0,0.9691285658460336,0.9556724267468069,0.9845201238390093,0.969881814715974,1208,59,20,1272
48,12795,0.01586747169494629,0.10174775123596191,0.0,0.9695193434935522,0.9557057057057057,0.9852941176470589,0.9702743902439025,1208,59,19,1273
49,12795,0.013159990310668945,0.11391425132751465,0.0,0.9699101211410708,0.9564237415477085,0.9852941176470589,0.9706443004193671,1209,58,19,1273
50,12795,0.014076709747314453,0.0952765941619873,0.0,0.9699101211410708,0.9516728624535316,0.9907120743034056,0.9708001516875236,1202,65,12,1280
51,12795,0.016086339950561523,0.10760068893432617,0.0,0.9695193434935522,0.950965824665676,0.9907120743034056,0.9704321455648218,1201,66,12,1280
52,12795,0.015079736709594727,0.10279607772827148,0.0,0.9695193434935522,0.950965824665676,0.9907120743034056,0.9704321455648218,1201,66,12,1280
53,12795,0.018271446228027344,0.09476208686828613,0.0,0.9687377881985151,0.9726989079563183,0.9651702786377709,0.968919968919969,1232,35,45,1247
54,12795,0.015079975128173828,0.09255695343017578,0.0,0.9687377881985151,0.9726989079563183,0.9651702786377709,0.968919968919969,1232,35,45,1247
55,12795,0.017988204956054688,0.1179358959197998,0.0,0.9687377881985151,0.9726989079563183,0.9651702786377709,0.968919968919969,1232,35,45,1247
56,12795,0.017119169235229492,0.09041690826416016,0.0009996891021728516,0.9687377881985151,0.9726989079563183,0.9651702786377709,0.968919968919969,1232,35,45,1247
57,12795,0.015244722366333008,0.09335732460021973,0.0010383129119873047,0.9687377881985151,0.9726989079563183,0.9651702786377709,0.968919968919969,1232,35,45,1247
58,12795,0.015999794006347656,0.08540105819702148,0.0,0.9855412270418132,0.9853054911059551,0.9860681114551083,0.9856866537717601,1248,19,18,1274
59,12795,0.014173269271850586,0.08544611930847168,0.0,0.9855412270418132,0.9853054911059551,0.9860681114551083,0.9856866537717601,1248,19,18,1274
60,12795,0.015088558197021484,0.08719944953918457,0.0,0.9855412270418132,0.9853054911059551,0.9860681114551083,0.9856866537717601,1248,19,18,1274
61,12795,0.01510763168334961,0.08628439903259277,0.0010001659393310547,0.9855412270418132,0.9853054911059551,0.9860681114551083,0.9856866537717601,1248,19,18,1274
